time,plane,x,y,z,u,v,w,omega_x,omega_y,omega_z,omega_mag
0.075999999999999998,1,0.52359877559829882,3.1415926535897931,6.0213859193804362,-0.4891966182022669,-1.6981476831263039e-16,-0.0069174130836931347,4.1938887624527771e-17,-0.14619467021880622,4.3472318288336669e-16,0.14619467021880622
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,0,-0.71508828288749415,-7.132934748820839e-17,-1.2721230569495017e-17,-3.343652752538413e-17,-3.6217655887074199e-16,8.34555116015531e-16,9.1036921237270781e-16
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,0.26179938779914941,-0.689782410274002,-6.516641172513838e-17,0.0044513167763474536,-5.9952213250819199e-17,0.20175408525245514,8.7850952088423876e-16,0.20175408525245514
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,0.52359877559829882,-0.61583868062338487,-4.8901702026554175e-17,0.007750180230426955,-7.3578118340346613e-17,0.3859253898775642,7.5315555885806054e-16,0.3859253898775642
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,0.78539816339744828,-0.49897993851556921,-4.3727518606573674e-17,0.009019580144685636,-2.2372335966723259e-17,0.53716241189102887,5.7432132993495367e-16,0.53716241189102887
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,1.0471975511965976,-0.34810973091998437,-3.7405438615790061e-17,0.0078802403862353407,-1.0126023179778521e-16,0.64415439598278368,5.3066091476582187e-16,0.64415439598278368
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,1.3089969389957472,-0.17445606577133793,1.4891618182526638e-17,0.0045682807198221282,-1.2274384088944062e-16,0.70068284653912494,4.8678844655128812e-16,0.70068284653912494
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,1.5707963267948966,0.0094499234600306306,1.1805771445319513e-17,-9.2626704227151722e-05,-6.2836519962135218e-17,0.70575050997725997,1.1646965865649448e-16,0.70575050997725997
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,1.8325957145940459,0.19081945778736512,2.0265253967409044e-17,-0.0048780952591469459,-5.3741514794724961e-17,0.66285316359035318,-1.1540338878628774e-16,0.66285316359035318
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,2.0943951023931953,0.35754836303046172,4.3629958542713351e-17,-0.008478508599460418,-1.1996938622412533e-16,0.57867733253131881,-2.3128310015218351e-16,0.57867733253131881
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,2.3561944901923448,0.49897091115305092,6.6912715962176263e-17,-0.0098653818022311508,-2.6504259719868272e-18,0.46162834706572875,-5.2932755812249104e-16,0.46162834706572875
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,2.6179938779914944,0.60639553885913078,7.5582644403715984e-17,-0.0086007920598643837,2.0882014944912999e-17,0.32057359860453044,-6.9735790326684591e-16,0.32057359860453044
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,2.8797932657906435,0.67344159873463139,9.1612512726111265e-17,-0.0049872825022762293,-2.489497203401322e-17,0.16404967437294771,-6.2772128168809384e-16,0.16404967437294771
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,3.1415926535897931,0.69622456150326295,1.0139036911723912e-16,-1.2608320307692403e-17,-3.0428187919475605e-17,9.9655604590902531e-17,-7.1682118596458526e-16,7.2435469681235288e-16
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,3.4033920413889427,0.67344159873463139,9.8185688352784547e-17,0.0049872825022762197,9.6382180486089239e-17,-0.16404967437294771,-8.372531368137676e-16,0.16404967437294771
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,3.6651914291880918,0.60639553885913078,7.4694803601273499e-17,0.0086007920598643942,9.4540862101169487e-17,-0.32057359860452961,-4.9412833902946108e-16,0.32057359860452961
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,3.926990816987241,0.49897091115305114,6.476025226159505e-17,0.0098653818022311594,2.9406486115745018e-17,-0.4616283470657277,-3.5242341088427846e-16,0.4616283470657277
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,4.1887902047863905,0.35754836303046217,5.5279154171422222e-17,0.0084785085994604267,1.2823269002756019e-16,-0.5786773325313197,-5.7062097086577713e-16,0.5786773325313197
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,4.4505895925855405,0.19081945778736525,-1.6345497431734967e-17,0.0048780952591469572,1.1014247485827353e-16,-0.66285316359035407,-4.6876945169457215e-16,0.66285316359035407
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,4.7123889803846897,0.0094499234600306983,-1.2747453892050408e-17,9.2626704227155286e-05,4.7629705885982231e-17,-0.70575050997725919,-2.1215971914158563e-17,0.70575050997725919
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,4.9741883681838388,-0.17445606577133752,-2.7789575471291026e-17,-0.0045682807198221143,9.6379576490001269e-17,-0.70068284653912483,1.6884394879090091e-16,0.70068284653912483
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,5.2359877559829888,-0.34810973091998426,-4.8174776690043017e-17,-0.0078802403862353303,8.9207834370219473e-17,-0.64415439598278423,3.4261444074324468e-16,0.64415439598278423
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,5.497787143782138,-0.49897993851556904,-5.7646666846804823e-17,-0.0090195801446856464,-2.8740500709447556e-17,-0.53716241189102854,3.9279761530444719e-16,0.53716241189102854
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,5.7595865315812871,-0.61583868062338454,-8.7949099593824918e-17,-0.0077501802304269637,4.1300483991942758e-17,-0.38592538987756414,3.9001218751117663e-16,0.38592538987756414
0.075999999999999998,1,0.78539816339744828,3.1415926535897931,6.0213859193804362,-0.689782410274002,-1.3883261439366416e-16,-0.0044513167763474727,1.0621860407928798e-18,-0.20175408525245581,4.5337482277583826e-16,0.20175408525245581
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,0,-0.87211355601015661,-5.810420744679671e-17,-4.8213977806649443e-18,-3.0629085135913101e-17,-5.9383294647503321e-16,2.1362231308319963e-16,6.3183083323188592e-16
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,0.26179938779914941,-0.84162484444789565,-5.407396550215814e-17,0.0020806177478496874,-3.2364879401917284e-17,0.23943872165822622,7.382514826959169e-17,0.23943872165822622
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,0.52359877559829882,-0.75242757825166973,-3.9537584434708168e-17,0.0036436823567703672,-6.479707917137705e-17,0.45956861768835999,1.1429096781483658e-16,0.45956861768835999
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,0.78539816339744828,-0.61113300442677754,-3.1186715921169526e-17,0.0042777418119913342,-2.0368915814546016e-17,0.64309339492356965,1.248500937025177e-16,0.64309339492356965
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,1.0471975511965976,-0.42812554058805979,-1.3440930632835831e-17,0.0037741634718121714,-1.1074839897069492e-16,0.77649304640246575,1.6709121323487388e-16,0.77649304640246575
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,1.3089969389957472,-0.21667373845363994,3.9295014911519484e-17,0.0021972290084191336,-1.0647302177616637e-16,0.85127936182591635,1.5494778218356116e-16,0.85127936182591635
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,1.5707963267948966,0.0081830029614498988,2.1275280715801308e-17,-9.8188643625499565e-05,-5.4762555799432058e-17,0.86451765691038296,-6.6741694516749446e-18,0.86451765691038296
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,1.8325957145940459,0.23084146654729656,2.8226325757473622e-17,-0.0025256567392978307,-4.984238856383226e-17,0.81851931953115409,-4.0835423632060764e-17,0.81851931953115409
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,2.0943951023931953,0.43629390651500061,3.8910214142595881e-17,-0.0044082675815130552,-6.4453994154310628e-17,0.7198203552375203,-1.2407524649264876e-16,0.7198203552375203
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,2.3561944901923448,0.61112131657682556,4.2733691843612507e-17,-0.0051739175559939949,1.8396098399481136e-17,0.57776266308399205,-2.2809298832601189e-16,0.57776266308399205
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,2.6179938779914944,0.74425338715998801,3.800113025240181e-17,-0.0045446466338633943,-2.6773555241572163e-17,0.40308500201813974,-2.0366589671126629e-16,0.40308500201813974
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,2.8797932657906435,0.82748639228787624,4.7652791297433952e-17,-0.002648165923118141,3.3648259810480655e-17,0.20686775499678367,-2.9848489093648831e-16,0.20686775499678367
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,3.1415926535897931,0.85579437658410895,4.8610158467018003e-17,1.463606423377384e-17,2.0638708771785447e-17,2.1156006068246538e-16,-3.9872883077321492e-16,4.5184986009238741e-16
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,3.4033920413889427,0.82748639228787602,4.6110854719386657e-17,0.0026481659231181415,3.2427227319804643e-17,-0.20686775499678386,-2.8243165236052292e-16,0.20686775499678386
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,3.6651914291880918,0.7442533871599879,4.0948681164648463e-17,0.0045446466338633779,6.1911634636433625e-17,-0.40308500201813924,-1.6808468719253656e-16,0.40308500201813924
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,3.926990816987241,0.61112131657682578,3.455615051032762e-17,0.0051739175559940044,2.6831257187492288e-17,-0.57776266308399049,-2.7596710009935709e-16,0.57776266308399049
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,4.1887902047863905,0.43629390651500122,1.8634937400744299e-17,0.0044082675815130621,8.8855811367161775e-17,-0.71982035523752119,-2.1732237856683608e-16,0.71982035523752119
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,4.4505895925855405,0.23084146654729673,-4.5917155972855362e-17,0.002525656739297835,9.4340881806790079e-17,-0.81851931953115531,-5.4906559622491555e-17,0.81851931953115531
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,4.7123889803846897,0.0081830029614499804,-2.1172759778079653e-17,9.8188643625510285e-05,4.5286768788086434e-17,-0.86451765691038207,-9.8146962632150701e-19,0.86451765691038207
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,4.9741883681838388,-0.21667373845363946,-2.6399028602236079e-17,-0.0021972290084191436,4.7334072741990636e-17,-0.8512793618259159,4.4241670236161437e-17,0.8512793618259159
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,5.2359877559829888,-0.42812554058805963,-3.6757255200423677e-17,-0.0037741634718121983,6.7237849096764656e-17,-0.77649304640246664,1.7791713209256302e-16,0.77649304640246664
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,5.497787143782138,-0.61113300442677732,-5.3536084467311221e-17,-0.0042777418119913395,3.1873191434485654e-18,-0.64309339492356921,1.7663121999408921e-16,0.64309339492356921
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,5.7595865315812871,-0.75242757825166928,-8.9495530730851307e-17,-0.003643682356770349,6.1076634360380719e-17,-0.45956861768835966,3.1073852132421216e-16,0.45956861768835966
0.075999999999999998,1,1.0471975511965976,3.1415926535897931,6.0213859193804362,-0.84162484444789554,-1.3928235219573096e-16,-0.0020806177478496848,-3.2231251464878209e-17,-0.2394387216582271,3.2011929873720891e-16,0.2394387216582271
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,0,-0.96808219122164196,-7.1955947130139845e-17,7.7624000048106075e-18,-1.094921606822409e-17,-6.2945812284094915e-16,5.9584224528035961e-16,8.6681335649821426e-16
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,0.26179938779914941,-0.93470459671455508,-7.5925082132523673e-17,0.00046274468037889592,-4.5868207640752848e-17,0.25758497968217664,4.261089715901314e-16,0.25758497968217664
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,0.52359877559829882,-0.83692461569998366,-5.9938232718707339e-17,0.00082358010905648127,-6.4330333237051668e-17,0.49629501918117264,3.0496721979550868e-16,0.49629501918117264
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,0.78539816339744828,-0.68163566819340116,-4.6384558950992847e-17,0.00099057627981777242,2.1064756066407512e-17,0.69870489756864917,3.0603968947264436e-16,0.69870489756864917
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,1.0471975511965976,-0.47977911972208614,-1.9926848144375378e-17,0.00089768726132900215,-1.0984633795226158e-16,0.85026582301402753,1.9397113723646801e-16,0.85026582301402753
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,1.3089969389957472,-0.24553953581905466,3.1827215530447113e-17,0.00052793013660967661,-1.0500587356806879e-16,0.9405905234434726,-1.0682408932729934e-17,0.9405905234434726
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,1.5707963267948966,0.0047240913279008607,1.5491937476994409e-17,-6.3201861459777936e-05,-1.9129238033878758e-17,0.96436947198669876,-6.8490671626358174e-17,0.96436947198669876
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,1.8325957145940459,0.25371784815733944,3.4396769517462219e-17,-0.00073933648432387912,-5.1287457250811942e-17,0.92167710079114074,-1.1236052547937713e-16,0.92167710079114074
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,2.0943951023931953,0.48449270994506938,4.290463682703202e-17,-0.0013058047315657178,-7.5961111999405229e-17,0.81755937492071584,-2.9300639624686237e-16,0.81755937492071584
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,2.3561944901923448,0.6816272891298375,5.4151361382444037e-17,-0.0015672305648749955,4.6863278398554356e-17,0.66102146579767773,-2.6352626103619833e-16,0.66102146579767773
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,2.6179938779914944,0.83220685404434513,5.4556300374696783e-17,-0.001403170874871213,-2.7447703829917457e-17,0.46373166385462466,-1.2656337285930136e-16,0.46373166385462466
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,2.8797932657906435,0.92654728638727435,5.1800436169032358e-17,-0.00082778093503360097,2.1328313305430838e-17,0.23881465015322242,-1.8884966865957491e-16,0.23881465015322242
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,3.1415926535897931,0.95866759732603235,5.3117044779143497e-17,3.2320371656966502e-17,1.1927454819855603e-17,6.3782719850921891e-16,-2.3128149669152615e-16,6.7856976800360825e-16
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,3.4033920413889427,0.92654728638727446,6.2265402214581806e-17,0.00082778093503361853,1.3324709761546176e-17,-0.2388146501532227,-1.9582098763685188e-16,0.2388146501532227
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,3.6651914291880918,0.83220685404434491,5.2082289526823012e-17,0.0014031708748711827,3.5509672409474532e-17,-0.46373166385462439,-2.1171213394942185e-16,0.46373166385462439
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,3.926990816987241,0.68162728912983772,3.408192608745377e-17,0.0015672305648749816,7.2586262286235681e-18,-0.66102146579767562,-2.4150097140165703e-16,0.66102146579767562
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,4.1887902047863905,0.48449270994506999,2.4920125622026613e-17,0.0013058047315657126,9.7776723307939821e-17,-0.81755937492071684,-6.8487726019196365e-17,0.81755937492071684
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,4.4505895925855405,0.25371784815733966,-3.6276202605330773e-17,0.00073933648432388389,9.5619430871170066e-17,-0.9216771007911424,1.4710400595778039e-16,0.9216771007911424
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,4.7123889803846897,0.0047240913279009708,-1.8713455952220502e-17,6.3201861459787057e-05,1.7529293761810489e-17,-0.96436947198669742,9.3308247034083849e-17,0.96436947198669742
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,4.9741883681838388,-0.24553953581905408,-2.9214070433383349e-17,-0.00052793013660969829,4.0105947809404746e-17,-0.94059052344347238,-4.0404831456645867e-18,0.94059052344347238
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,5.2359877559829888,-0.47977911972208592,-3.7879624603850143e-17,-0.00089768726132903576,7.8094193441367933e-17,-0.85026582301402898,2.9516179688938041e-16,0.85026582301402898
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,5.497787143782138,-0.68163566819340105,-5.8589428439613492e-17,-0.00099057627981777242,-2.4369071923700565e-17,-0.69870489756864862,5.9712904477253746e-16,0.69870489756864862
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,5.7595865315812871,-0.83692461569998322,-8.6923543151606448e-17,-0.00082358010905646392,3.5612744295972765e-17,-0.49629501918117186,6.4481501904080559e-16,0.49629501918117186
0.075999999999999998,1,1.3089969389957472,3.1415926535897931,6.0213859193804362,-0.93470459671455486,-1.4096002438591857e-16,-0.0004627446803788808,-2.5659555442634252e-17,-0.25758497968217747,5.9111109826294037e-16,0.25758497968217747
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,0,-0.99726802124035985,2.7355951978443772e-17,7.9164664387451645e-18,-2.8913937898222591e-17,-5.5532303079496813e-16,9.7312722623737843e-16,1.1208016250793648e-15
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,0.26179938779914941,-0.96337918509011788,3.0095852245761747e-17,1.7025240801428192e-05,-6.9631336768287796e-18,0.25669248555391738,8.0116964043305143e-16,0.25669248555391738
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,0.52359877559829882,-0.8639682875428063,2.3762916205995741e-17,2.3794492578516471e-05,-1.9798055113997286e-17,0.49654196405650353,6.2079647654427361e-16,0.49654196405650353
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,0.78539816339744828,-0.70567972747748864,1.572130991815893e-17,1.8485227992066029e-05,6.6726600716654812e-17,0.7034749620553914,6.1025584931751062e-16,0.7034749620553914
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,1.0471975511965976,-0.49916980301183922,2.4733622041145506e-17,8.2141352750669622e-06,-5.1181624064494706e-17,0.86312243281669521,3.9227987166061577e-16,0.86312243281669521
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,1.3089969389957472,-0.25845718247953031,4.8939412909494184e-17,1.4448729374113479e-06,-4.85541771744618e-17,0.96395211581868212,7.0474717023200121e-17,0.96395211581868212
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,1.5707963267948966,1.7567916073865886e-17,1.3985552783582904e-17,-3.4015917318156239e-18,3.4110627098178992e-17,0.99843625722378415,-5.6960080023248252e-17,0.99843625722378415
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,1.8325957145940459,0.25845718247952998,2.1363088496660848e-17,-1.4448729374068832e-06,-7.2644666085479434e-18,0.96395211581868046,-2.6370139336391794e-16,0.96395211581868046
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,2.0943951023931953,0.49916980301183883,1.2057059577165e-17,-8.2141352750597235e-06,-5.0221862724783391e-17,0.86312243281669621,-6.0816194728870839e-16,0.86312243281669621
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,2.3561944901923448,0.70567972747748864,1.8319759069373997e-17,-1.8485227992066873e-05,6.8497142704016712e-17,0.70347496205539262,-7.3919224448614387e-16,0.70347496205539262
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,2.6179938779914944,0.86396828754280652,2.0706543384783934e-17,-2.3794492578524481e-05,-7.8308496322051803e-18,0.49654196405650264,-6.6137977027443224e-16,0.49654196405650264
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,2.8797932657906435,0.96337918509011777,2.0477631967346248e-17,-1.7025240801418506e-05,3.7721973586120176e-17,0.25669248555391694,-6.1792052590880947e-16,0.25669248555391694
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,3.1415926535897931,0.99726802124035985,1.9510195032605159e-17,1.5025159940963767e-17,1.3998196673808992e-17,9.9031666656875729e-16,-7.6283104900793476e-16,1.2501336964199149e-15
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,3.4033920413889427,0.963379185090118,1.7790647012130984e-17,1.702524080143013e-05,6.7359580524121966e-18,-0.2566924855539171,-8.8726293328545836e-16,0.2566924855539171
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,3.6651914291880918,0.8639682875428063,1.3747005078949364e-17,2.379449257851102e-05,1.6883534292166324e-17,-0.49654196405650275,-7.1785113518559453e-16,0.49654196405650275
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,3.926990816987241,0.70567972747748886,6.3283344284574509e-18,1.8485227992051745e-05,-1.4882527328923719e-17,-0.70347496205539062,-5.4002233277466285e-16,0.70347496205539062
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,4.1887902047863905,0.49916980301183955,-2.4458969938126698e-18,8.2141352750475516e-06,8.4303057673307836e-17,-0.86312243281669709,-3.4581595090950506e-16,0.86312243281669709
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,4.4505895925855405,0.25845718247953015,-4.9101562350020441e-17,1.4448729374032259e-06,5.2946778913286402e-17,-0.96395211581868223,6.4404181580838435e-17,0.96395211581868223
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,4.7123889803846897,1.5395456833354318e-16,-1.4767300586151013e-17,6.7804252974555102e-19,-4.0320166346236429e-17,-0.99843625722378271,1.2684447630619597e-16,0.99843625722378271
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,4.9741883681838388,-0.25845718247952965,-1.9163461501365636e-17,-1.4448729374149734e-06,-1.0865019286624129e-18,-0.9639521158186819,2.275401214179121e-17,0.9639521158186819
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,5.2359877559829888,-0.499169803011839,-6.1695351056871799e-19,-8.2141352750693813e-06,6.3601606457999498e-18,-0.86312243281669709,5.2530179680420747e-16,0.86312243281669709
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,5.497787143782138,-0.70567972747748842,8.4842438302937062e-18,-1.8485227992070176e-05,-1.0654827573261055e-16,-0.70347496205539073,9.7701090851048892e-16,0.70347496205539073
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,5.7595865315812871,-0.86396828754280586,-1.320750270766795e-17,-2.3794492578516915e-05,-8.0554552993195367e-19,-0.49654196405650275,8.419214892584959e-16,0.49654196405650275
0.075999999999999998,1,1.5707963267948966,3.1415926535897931,6.0213859193804362,-0.96337918509011766,-6.3335437953316447e-17,-1.7025240801421724e-05,-6.5289529970157757e-17,-0.25669248555391821,8.2929252437158468e-16,0.25669248555391821
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,0,-0.95866759732603257,1.0058454427879641e-16,2.0925112828953446e-19,2.1271462586163057e-18,-5.0677383714457305e-16,2.822665680165812e-16,5.8008504737262364e-16
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,0.26179938779914941,-0.92654728638727446,9.9285069178463164e-17,0.00082778093503361105,1.0731032722112292e-17,0.23881465015322312,1.1693078599153068e-16,0.23881465015322312
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,0.52359877559829882,-0.83220685404434491,9.281632149579828e-17,0.0014031708748711816,-2.5928130753758066e-17,0.46373166385462489,9.2072013609882198e-17,0.46373166385462489
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,0.78539816339744828,-0.68162728912983761,7.834733556849857e-17,0.0015672305648749905,1.0645067325773025e-16,0.66102146579767651,1.8650148472042632e-16,0.66102146579767651
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,1.0471975511965976,-0.48449270994506971,6.767710124894596e-17,0.0013058047315657303,1.8489370056760985e-17,0.81755937492071551,1.4478766998206037e-16,0.81755937492071551
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,1.3089969389957472,-0.25371784815733978,6.1524905475044325e-17,0.00073933648432387381,1.091796085524883e-18,0.92167710079114207,-6.7922301217951103e-17,0.92167710079114207
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,1.5707963267948966,-0.004724091327900839,6.6080926648574594e-18,6.3201861459780687e-05,8.8996804502180772e-17,0.96436947198669865,-1.3273400606948507e-16,0.96436947198669865
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,1.8325957145940459,0.24553953581905444,-6.2256589993492968e-18,-0.00052793013660967108,7.3694423279430369e-17,0.94059052344347138,-2.5714280402636555e-16,0.94059052344347138
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,2.0943951023931953,0.47977911972208587,-4.8980041634159818e-17,-0.00089768726132902015,3.6203652398612685e-17,0.85026582301402809,-5.9314114304820311e-16,0.85026582301402809
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,2.3561944901923448,0.68163566819340127,-7.1535079626843682e-17,-0.00099057627981775573,1.1601401972732074e-16,0.6987048975686504,-7.3576356789205302e-16,0.6987048975686504
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,2.6179938779914944,0.83692461569998389,-7.8610378600000345e-17,-0.00082358010905643909,1.7307667619621612e-17,0.49629501918117197,-6.4404817040783972e-16,0.49629501918117197
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,2.8797932657906435,0.93470459671455497,-7.7689427828555517e-17,-0.00046274468037889305,7.3093196324691199e-17,0.2575849796821762,-7.0258188812379711e-16,0.2575849796821762
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,3.1415926535897931,0.96808219122164219,-8.4347620545755633e-17,-1.9881978962296857e-17,1.2128724386316719e-17,9.1839148089509212e-16,-8.738874642295268e-16,1.2677812580541772e-15
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,3.4033920413889427,0.93470459671455508,-9.1401056636598122e-17,0.00046274468037889083,-3.7062182424435211e-17,-0.25758497968217636,-8.1199045092422335e-16,0.25758497968217636
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,3.6651914291880918,0.83692461569998366,-7.899171329018522e-17,0.00082358010905646923,-9.9815315986224548e-18,-0.49629501918117203,-6.4803022807491321e-16,0.49629501918117203
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,3.926990816987241,0.68163566819340149,-6.6540907943275464e-17,0.00099057627981775963,-6.7268704552151972e-17,-0.69870489756864851,-5.3622250397299225e-16,0.69870489756864851
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,4.1887902047863905,0.47977911972208653,-5.1223341799818387e-17,0.00089768726132900226,-2.1435493300636852e-17,-0.8502658230140292,-2.3754132054552519e-16,0.8502658230140292
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,4.4505895925855405,0.24553953581905458,-5.8853079314227472e-17,0.00052793013660966176,-2.3496817746326067e-17,-0.94059052344347316,1.5257405577822232e-16,0.94059052344347316
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,4.7123889803846897,-0.0047240913279007393,-9.1416152365124752e-18,-6.3201861459785796e-05,-8.5700826393817827e-17,-0.96436947198669731,1.1214917702182719e-16,0.96436947198669731
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,4.9741883681838388,-0.25371784815733917,-3.2881892728073957e-18,-0.00073933648432386243,-6.9904690700064311e-17,-0.92167710079114185,8.093449750777629e-17,0.92167710079114185
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,5.2359877559829888,-0.48449270994506949,4.5033503517358583e-17,-0.0013058047315657061,-4.8543730033065779e-17,-0.81755937492071717,3.8194370591686032e-16,0.81755937492071717
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,5.497787143782138,-0.68162728912983739,7.193382299792175e-17,-0.0015672305648749912,-1.1440689744877316e-16,-0.66102146579767584,5.3384754209537908e-16,0.66102146579767584
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,5.7595865315812871,-0.83220685404434458,5.7245746129105139e-17,-0.0014031708748711979,-1.6679827529394104e-17,-0.46373166385462422,4.4014818377809079e-16,0.46373166385462422
0.075999999999999998,1,1.8325957145940459,3.1415926535897931,6.0213859193804362,-0.92654728638727424,1.6553298195121082e-17,-0.00082778093503361918,-7.7367960609992881e-17,-0.23881465015322387,4.4262156569111068e-16,0.23881465015322387
