time,i,j,x,y,u,v,omega_z,exact_u,exact_v,velocity_error
0.05000000000000001,29,8,5.6941366846315002,1.5707963267948966,-7.0653778207830503e-17,-0.82319635142761982,-1.1000844336740874,-3.3680372012269995e-17,-0.82319635142762015,3.351128131874499e-16
0.05000000000000001,29,9,5.6941366846315002,1.7671458676442586,0.10730791320520386,-0.80737886436185435,-1.0789466197482684,0.10730791320520386,-0.80737886436185469,3.3306690738754696e-16
0.05000000000000001,29,10,5.6941366846315002,1.9634954084936207,0.21049204348490277,-0.76053426032194649,-1.0163454923057591,0.21049204348490283,-0.7605342603219466,1.2412670766236366e-16
0.05000000000000001,29,11,5.6941366846315002,2.1598449493429825,0.30558708257877476,-0.6844627511703929,-0.91468677756705896,0.30558708257877476,-0.68446275117039335,4.4408920985006262e-16
0.05000000000000001,29,12,5.6941366846315002,2.3561944901923448,0.38893858146435495,-0.5820877223424944,-0.77787716292871056,0.38893858146435495,-0.58208772234249451,1.1102230246251565e-16
0.05000000000000001,29,13,5.6941366846315002,2.5525440310417071,0.4573433887835292,-0.45734338878352915,-0.61117416515754996,0.45734338878352931,-0.45734338878352926,1.5700924586837752e-16
0.05000000000000001,29,14,5.6941366846315002,2.748893571891069,0.50817274615287977,-0.31502360527474038,-0.4209840869698056,0.50817274615287977,-0.31502360527474044,5.5511151231257827e-17
0.05000000000000001,29,15,5.6941366846315002,2.9452431127404308,0.53947330987413433,-0.16059764128251638,-0.21461582641040791,0.53947330987413433,-0.16059764128251658,1.9428902930940239e-16
0.05000000000000001,29,16,5.6941366846315002,3.1415926535897931,0.55004221683704368,-1.3655247011008714e-16,-1.1010069125649486e-16,0.55004221683704368,-1.0081247768456147e-16,3.5739992425525667e-17
0.05000000000000001,29,17,5.6941366846315002,3.3379421944391554,0.53947330987413433,0.16059764128251611,0.21461582641040769,0.53947330987413433,0.16059764128251638,2.7755575615628914e-16
0.05000000000000001,29,18,5.6941366846315002,3.5342917352885173,0.50817274615287977,0.31502360527474016,0.42098408696980522,0.50817274615287977,0.31502360527474027,1.1102230246251565e-16
0.05000000000000001,29,19,5.6941366846315002,3.7306412761378791,0.45734338878352931,0.45734338878352898,0.61117416515754952,0.45734338878352937,0.45734338878352909,1.2412670766236366e-16
0.05000000000000001,29,20,5.6941366846315002,3.9269908169872414,0.38893858146435512,0.58208772234249428,0.77787716292871034,0.38893858146435506,0.5820877223424944,1.2412670766236366e-16
0.05000000000000001,29,21,5.6941366846315002,4.1233403578366037,0.30558708257877493,0.68446275117039279,0.91468677756705863,0.30558708257877493,0.68446275117039312,3.3306690738754696e-16
0.05000000000000001,29,22,5.6941366846315002,4.3196898986859651,0.210492043484903,0.76053426032194626,1.0163454923057584,0.21049204348490316,0.76053426032194649,2.7755575615628914e-16
0.05000000000000001,29,23,5.6941366846315002,4.5160394395353274,0.10730791320520416,0.80737886436185435,1.0789466197482684,0.10730791320520412,0.80737886436185458,2.2591401799415137e-16
0.05000000000000001,29,24,5.6941366846315002,4.7123889803846897,1.3661122056704997e-16,0.82319635142761982,1.1000844336740883,1.0104111603680999e-16,0.82319635142762015,3.3496088896018441e-16
0.05000000000000001,29,25,5.6941366846315002,4.908738521234052,-0.10730791320520396,0.80737886436185435,1.0789466197482691,-0.10730791320520393,0.80737886436185469,3.3422138886441676e-16
0.05000000000000001,29,26,5.6941366846315002,5.1050880620834143,-0.21049204348490291,0.76053426032194638,1.0163454923057587,-0.21049204348490297,0.76053426032194649,1.2412670766236366e-16
0.05000000000000001,29,27,5.6941366846315002,5.3014376029327757,-0.30558708257877476,0.6844627511703929,0.91468677756705796,-0.3055870825787747,0.68446275117039335,4.4754520913118096e-16
0.05000000000000001,29,28,5.6941366846315002,5.497787143782138,-0.38893858146435495,0.58208772234249451,0.77787716292871023,-0.38893858146435489,0.58208772234249462,1.2412670766236366e-16
0.05000000000000001,29,29,5.6941366846315002,5.6941366846315002,-0.4573433887835292,0.4573433887835292,0.6111741651575503,-0.45734338878352926,0.45734338878352926,7.8504622934188758e-17
0.05000000000000001,29,30,5.6941366846315002,5.8904862254808616,-0.50817274615287966,0.31502360527474038,0.42098408696980588,-0.50817274615287966,0.31502360527474088,4.9960036108132044e-16
0.05000000000000001,29,31,5.6941366846315002,6.0868357663302239,-0.53947330987413433,0.16059764128251638,0.21461582641040813,-0.53947330987413433,0.16059764128251669,3.0531133177191805e-16
0.05000000000000001,30,0,5.8904862254808616,0,-0.3788756685916182,1.3986847978725952e-16,-1.6505237064393341e-17,-0.37887566859161875,-0,5.7246133733201295e-16
0.05000000000000001,30,1,5.8904862254808616,0.19634954084936207,-0.3715956788575917,-0.17844653797945195,-0.14782995237922944,-0.3715956788575922,-0.17844653797945209,5.1851694305630762e-16
0.05000000000000001,30,2,5.8904862254808616,0.39269908169872414,-0.35003547557832548,-0.35003547557832515,-0.28997888259251708,-0.35003547557832593,-0.35003547557832532,4.7428748402675471e-16
0.05000000000000001,30,3,5.8904862254808616,0.58904862254808621,-0.31502360527474044,-0.50817274615287955,-0.42098408696980555,-0.31502360527474088,-0.50817274615287966,4.5775667985222375e-16
0.05000000000000001,30,4,5.8904862254808616,0.78539816339744828,-0.2679055544877203,-0.64678122307933816,-0.53581110897544049,-0.26790555448772069,-0.64678122307933816,3.8857805861880479e-16
0.05000000000000001,30,5,5.8904862254808616,0.98174770424681035,-0.21049204348490291,-0.76053426032194615,-0.63004721054948065,-0.21049204348490325,-0.76053426032194649,4.7102773760513248e-16
0.05000000000000001,30,6,5.8904862254808616,1.1780972450961724,-0.14498944129625874,-0.84506039245290909,-0.70007095115665074,-0.14498944129625893,-0.8450603924529092,2.2377260456559048e-16
0.05000000000000001,30,7,5.8904862254808616,1.3744467859455345,-0.073914976189614734,-0.89711132761723456,-0.74319135771518341,-0.073914976189614817,-0.89711132761723467,1.3877787807814457e-16
0.05000000000000001,30,8,5.8904862254808616,1.5707963267948966,-3.6613051672230069e-17,-0.9146867775670583,-0.7577513371832364,-2.3199443740776963e-17,-0.91468677756705841,1.1182967639145279e-16
0.05000000000000001,30,9,5.8904862254808616,1.7671458676442586,0.073914976189614665,-0.89711132761723456,-0.74319135771518319,0.073914976189614776,-0.89711132761723467,1.5700924586837752e-16
0.05000000000000001,30,10,5.8904862254808616,1.9634954084936207,0.14498944129625865,-0.8450603924529092,-0.70007095115665063,0.14498944129625888,-0.8450603924529092,2.2204460492503131e-16
0.05000000000000001,30,11,5.8904862254808616,2.1598449493429825,0.2104920434849028,-0.76053426032194649,-0.63004721054948121,0.21049204348490311,-0.76053426032194671,3.7751664318895328e-16
0.05000000000000001,30,12,5.8904862254808616,2.3561944901923448,0.2679055544877203,-0.64678122307933839,-0.53581110897544082,0.26790555448772063,-0.64678122307933827,3.5108334685767012e-16
0.05000000000000001,30,13,5.8904862254808616,2.5525440310417071,0.31502360527474033,-0.50817274615287977,-0.42098408696980583,0.31502360527474088,-0.50817274615287966,5.6610488670036757e-16
0.05000000000000001,30,14,5.8904862254808616,2.748893571891069,0.35003547557832543,-0.35003547557832543,-0.2899788825925172,0.35003547557832593,-0.35003547557832543,4.9960036108132044e-16
0.05000000000000001,30,15,5.8904862254808616,2.9452431127404308,0.37159567885759165,-0.17844653797945223,-0.1478299523792293,0.3715956788575922,-0.17844653797945242,5.8813010296357691e-16
0.05000000000000001,30,16,5.8904862254808616,3.1415926535897931,0.37887566859161814,-1.3922947267057553e-16,1.4594199904914926e-16,0.37887566859161875,-1.1201682343699052e-16,6.1122873419995483e-16
0.05000000000000001,30,17,5.8904862254808616,3.3379421944391554,0.37159567885759165,0.17844653797945195,0.14782995237922925,0.3715956788575922,0.1784465379794522,6.0872729633235947e-16
0.05000000000000001,30,18,5.8904862254808616,3.5342917352885173,0.35003547557832543,0.35003547557832515,0.28997888259251681,0.35003547557832598,0.35003547557832521,5.5788016545937291e-16
0.05000000000000001,30,19,5.8904862254808616,3.7306412761378791,0.31502360527474044,0.50817274615287955,0.42098408696980533,0.31502360527474094,0.50817274615287944,5.1178752665209032e-16
0.05000000000000001,30,20,5.8904862254808616,3.9269908169872414,0.26790555448772035,0.64678122307933816,0.53581110897544049,0.26790555448772074,0.64678122307933816,3.8857805861880479e-16
0.05000000000000001,30,21,5.8904862254808616,4.1233403578366037,0.21049204348490289,0.76053426032194626,0.63004721054948043,0.21049204348490319,0.76053426032194649,3.7751664318895328e-16
0.05000000000000001,30,22,5.8904862254808616,4.3196898986859651,0.14498944129625882,0.84506039245290898,0.70007095115665008,0.14498944129625913,0.84506039245290898,3.0531133177191805e-16
0.05000000000000001,30,23,5.8904862254808616,4.5160394395353274,0.073914976189614845,0.89711132761723456,0.74319135771518319,0.073914976189614942,0.89711132761723456,9.7144514654701197e-17
0.05000000000000001,30,24,5.8904862254808616,4.7123889803846897,8.4834081112084836e-17,0.9146867775670583,0.75775133718323717,6.9598331222330893e-17,0.91468677756705841,1.120628382595294e-16
0.05000000000000001,30,25,5.8904862254808616,4.908738521234052,-0.073914976189614734,0.89711132761723467,0.74319135771518352,-0.073914976189614817,0.89711132761723467,8.3266726846886741e-17
0.05000000000000001,30,26,5.8904862254808616,5.1050880620834143,-0.14498944129625874,0.84506039245290909,0.70007095115665052,-0.14498944129625899,0.84506039245290909,2.4980018054066022e-16
0.05000000000000001,30,27,5.8904862254808616,5.3014376029327757,-0.2104920434849028,0.76053426032194649,0.63004721054948076,-0.21049204348490308,0.76053426032194671,3.554447978966673e-16
0.05000000000000001,30,28,5.8904862254808616,5.497787143782138,-0.26790555448772024,0.64678122307933839,0.53581110897544071,-0.26790555448772058,0.64678122307933839,3.3306690738754696e-16
0.05000000000000001,30,29,5.8904862254808616,5.6941366846315002,-0.31502360527474033,0.50817274615287977,0.42098408696980594,-0.31502360527474088,0.50817274615287966,5.6610488670036757e-16
0.05000000000000001,30,30,5.8904862254808616,5.8904862254808616,-0.35003547557832537,0.35003547557832543,0.28997888259251747,-0.35003547557832587,0.35003547557832587,6.6844277772883352e-16
0.05000000000000001,30,31,5.8904862254808616,6.0868357663302239,-0.37159567885759159,0.17844653797945223,0.14782995237922952,-0.37159567885759215,0.17844653797945254,6.3353279347662809e-16
0.05000000000000001,31,0,6.0868357663302239,0,-0.19314914087813961,1.3689664360338118e-16,9.4407657843192993e-17,-0.19314914087813992,-0,3.3459781878878617e-16
0.05000000000000001,31,1,6.0868357663302239,0.19634954084936207,-0.18943783429580918,-0.18943783429580888,-0.075363056182109714,-0.18943783429580952,-0.18943783429580902,3.6082248300317588e-16
0.05000000000000001,31,2,6.0868357663302239,0.39269908169872414,-0.17844653797945229,-0.37159567885759143,-0.1478299523792295,-0.17844653797945256,-0.37159567885759159,3.2368285245694688e-16
0.05000000000000001,31,3,6.0868357663302239,0.58904862254808621,-0.16059764128251641,-0.53947330987413411,-0.21461582641040786,-0.16059764128251669,-0.53947330987413433,3.554447978966673e-16
0.05000000000000001,31,4,6.0868357663302239,0.78539816339744828,-0.13657706729528832,-0.68661928413233175,-0.2731541345905768,-0.13657706729528854,-0.68661928413233186,2.4825341532472731e-16
0.05000000000000001,31,5,6.0868357663302239,0.98174770424681035,-0.10730791320520398,-0.80737886436185424,-0.32119528256503316,-0.10730791320520418,-0.80737886436185458,3.8559277963506344e-16
0.05000000000000001,31,6,6.0868357663302239,1.1780972450961724,-0.073914976189614762,-0.89711132761723456,-0.35689307595890507,-0.073914976189614873,-0.89711132761723467,1.5700924586837752e-16
0.05000000000000001,31,7,6.0868357663302239,1.3744467859455345,-0.037681528091054788,-0.95236830565811315,-0.37887566859161886,-0.03768152809105485,-0.95236830565811326,1.2738115944464653e-16
0.05000000000000001,31,8,6.0868357663302239,1.5707963267948966,-6.0645547537178554e-18,-0.97102630380684929,-0.38629828175627945,-1.1826973856723763e-17,-0.9710263038068494,1.1117174604186531e-16
0.05000000000000001,31,9,6.0868357663302239,1.7671458676442586,0.037681528091054753,-0.95236830565811315,-0.37887566859161848,0.037681528091054829,-0.95236830565811326,1.3472894910096233e-16
0.05000000000000001,31,10,6.0868357663302239,1.9634954084936207,0.073914976189614692,-0.89711132761723478,-0.35689307595890474,0.073914976189614845,-0.89711132761723467,1.8875832159447664e-16
0.05000000000000001,31,11,6.0868357663302239,2.1598449493429825,0.10730791320520394,-0.80737886436185458,-0.32119528256503316,0.10730791320520412,-0.8073788643618548,2.8609792490763985e-16
0.05000000000000001,31,12,6.0868357663302239,2.3561944901923448,0.13657706729528829,-0.68661928413233198,-0.27315413459057675,0.13657706729528851,-0.68661928413233198,2.2204460492503131e-16
0.05000000000000001,31,13,6.0868357663302239,2.5525440310417071,0.16059764128251636,-0.53947330987413433,-0.21461582641040794,0.16059764128251672,-0.53947330987413433,3.6082248300317588e-16
0.05000000000000001,31,14,6.0868357663302239,2.748893571891069,0.17844653797945223,-0.37159567885759165,-0.14782995237922961,0.17844653797945256,-0.3715956788575917,3.3766115072321297e-16
0.05000000000000001,31,15,6.0868357663302239,2.9452431127404308,0.18943783429580921,-0.18943783429580915,-0.075363056182109714,0.18943783429580952,-0.18943783429580938,3.7751664318895328e-16
0.05000000000000001,31,16,6.0868357663302239,3.1415926535897931,0.19314914087813956,-1.3020912182271359e-16,7.4748767542906053e-17,0.19314914087813992,-1.1891642548449435e-16,3.6099915405879329e-16
0.05000000000000001,31,17,6.0868357663302239,3.3379421944391554,0.18943783429580918,0.18943783429580888,0.075363056182109658,0.18943783429580952,0.18943783429580913,4.163336342344337e-16
0.05000000000000001,31,18,6.0868357663302239,3.5342917352885173,0.17844653797945226,0.37159567885759137,0.14782995237922933,0.17844653797945259,0.37159567885759148,3.5108334685767012e-16
0.05000000000000001,31,19,6.0868357663302239,3.7306412761378791,0.16059764128251641,0.53947330987413411,0.21461582641040786,0.16059764128251675,0.53947330987413411,3.3306690738754696e-16
0.05000000000000001,31,20,6.0868357663302239,3.9269908169872414,0.13657706729528829,0.68661928413233175,0.27315413459057669,0.13657706729528857,0.68661928413233186,2.9893669801409083e-16
0.05000000000000001,31,21,6.0868357663302239,4.1233403578366037,0.107307913205204,0.80737886436185424,0.32119528256503305,0.10730791320520416,0.80737886436185458,3.7238012298709097e-16
0.05000000000000001,31,22,6.0868357663302239,4.3196898986859651,0.073914976189614776,0.89711132761723444,0.3568930759589049,0.073914976189614956,0.89711132761723444,1.8041124150158794e-16
0.05000000000000001,31,23,6.0868357663302239,4.5160394395353274,0.03768152809105485,0.95236830565811315,0.37887566859161886,0.037681528091054919,0.95236830565811315,6.9388939039072284e-17
0.05000000000000001,31,24,6.0868357663302239,4.7123889803846897,2.848412929068538e-17,0.97102630380684929,0.38629828175627989,3.5480921570171284e-17,0.9710263038068494,1.1124255816134661e-16
0.05000000000000001,31,25,6.0868357663302239,4.908738521234052,-0.037681528091054801,0.95236830565811326,0.37887566859161881,-0.03768152809105485,0.95236830565811326,4.8572257327350599e-17
0.05000000000000001,31,26,6.0868357663302239,5.1050880620834143,-0.073914976189614734,0.89711132761723467,0.35689307595890463,-0.0739149761896149,0.89711132761723456,2.0014830212433605e-16
0.05000000000000001,31,27,6.0868357663302239,5.3014376029327757,-0.10730791320520393,0.80737886436185458,0.32119528256503299,-0.10730791320520409,0.8073788643618548,2.7755575615628914e-16
0.05000000000000001,31,28,6.0868357663302239,5.497787143782138,-0.13657706729528826,0.68661928413233198,0.2731541345905768,-0.13657706729528848,0.68661928413233209,2.4825341532472731e-16
0.05000000000000001,31,29,6.0868357663302239,5.6941366846315002,-0.16059764128251636,0.53947330987413433,0.21461582641040799,-0.16059764128251669,0.53947330987413433,3.3306690738754696e-16
0.05000000000000001,31,30,6.0868357663302239,5.8904862254808616,-0.1784465379794522,0.37159567885759165,0.14782995237922961,-0.17844653797945254,0.37159567885759215,6.0044490637300822e-16
0.05000000000000001,31,31,6.0868357663302239,6.0868357663302239,-0.18943783429580918,0.18943783429580913,0.075363056182109839,-0.18943783429580949,0.18943783429580949,4.7266042096723034e-16
0.075000000000000025,0,0,0,0,-1.5279342616338792e-16,1.4825924130163781e-16,8.8608774235794127e-17,0,-0,2.1290052538705475e-16
0.075000000000000025,0,1,0,0.19634954084936207,-1.3596021792248908e-16,-0.19218580551909406,-1.8998817400099852e-16,0,-0.19218580551909417,1.7553100153992466e-16
0.075000000000000025,0,2,0,0.39269908169872414,-1.2569835014043963e-16,-0.37698601831113082,-2.278102550463196e-16,0,-0.37698601831113104,2.5515462332542946e-16
0.075000000000000025,0,3,0,0.58904862254808621,-1.698526179865067e-16,-0.54729886983566556,-1.0996070010706609e-16,0,-0.54729886983566578,2.7955986552647973e-16
0.075000000000000025,0,4,0,0.78539816339744828,-1.1357660658087497e-16,-0.69657933272115802,-2.5244888688091842e-16,0,-0.69657933272115813,1.588256818228877e-16
0.075000000000000025,0,5,0,0.98174770424681035,-9.0515532139020583e-17,-0.81909064249636654,-5.2795077887352821e-16,0,-0.81909064249636687,3.451472531472833e-16
0.075000000000000025,0,6,0,1.1780972450961724,-4.8286024433684921e-17,-0.91012475823176431,-5.2430272406815969e-16,0,-0.91012475823176442,1.2106812875273462e-16
0.075000000000000025,0,7,0,1.3744467859455345,-1.6637232600758935e-17,-0.96618328991215985,-3.4718814020660579e-16,0,-0.96618328991215996,1.1226196663469809e-16
0.075000000000000025,0,8,0,1.5707963267948966,3.0741886890248972e-18,-0.98511193960306254,-3.0342043137633083e-16,0,-0.98511193960306265,1.1106485618850833e-16
0.075000000000000025,0,9,0,1.7671458676442586,2.8226783813806002e-17,-0.96618328991215985,-3.2460631435810678e-16,-0,-0.96618328991215996,1.1455436686809304e-16
0.075000000000000025,0,10,0,1.9634954084936207,5.873671062116581e-17,-0.91012475823176442,-2.5865709784997398e-16,-0,-0.91012475823176442,5.873671062116581e-17
0.075000000000000025,0,11,0,2.1598449493429825,8.3810099213345348e-17,-0.81909064249636687,-1.6679741666792107e-16,-0,-0.81909064249636709,2.3733507812050041e-16
0.075000000000000025,0,12,0,2.3561944901923448,9.9436102753704453e-17,-0.69657933272115824,-1.1748781640587059e-16,-0,-0.69657933272115824,9.9436102753704453e-17
0.075000000000000025,0,13,0,2.5525440310417071,5.1928396128291685e-17,-0.54729886983566578,-1.0982984713640446e-16,-0,-0.54729886983566578,5.1928396128291685e-17
0.075000000000000025,0,14,0,2.748893571891069,1.1475131433463791e-16,-0.37698601831113104,-1.5391579997048734e-16,-0,-0.37698601831113115,1.5966782952619223e-16
0.075000000000000025,0,15,0,2.9452431127404308,1.4444996950780672e-16,-0.19218580551909434,-1.8935218466377137e-16,-0,-0.19218580551909453,2.4210332629023523e-16
0.075000000000000025,0,16,0,3.1415926535897931,1.5164929971025892e-16,-1.305369354256288e-16,-8.5765568981258847e-17,-0,-1.2064141836367314e-16,1.519718110721044e-16
0.075000000000000025,0,17,0,3.3379421944391554,1.4508436118754868e-16,0.19218580551909406,1.4964166030671844e-16,-0,0.19218580551909428,2.652419243587113e-16
0.075000000000000025,0,18,0,3.5342917352885173,1.4223774266907945e-16,0.37698601831113082,3.1914166110490683e-16,-0,0.37698601831113093,1.8043704465456525e-16
0.075000000000000025,0,19,0,3.7306412761378791,1.7332833092915038e-16,0.54729886983566556,3.1637312914997563e-16,-0,0.54729886983566556,1.7332833092915038e-16
0.075000000000000025,0,20,0,3.9269908169872414,1.0306324041230295e-16,0.69657933272115802,3.1885580054359181e-16,-0,0.69657933272115813,1.5148591739288e-16
0.075000000000000025,0,21,0,4.1233403578366037,8.6869085412438384e-17,0.81909064249636654,4.7087845296068989e-16,-0,0.81909064249636687,3.4420895223264939e-16
0.075000000000000025,0,22,0,4.3196898986859651,5.3481230802081021e-17,0.9101247582317642,5.8110986162894404e-16,-0,0.9101247582317642,5.3481230802081021e-17
0.075000000000000025,0,23,0,4.5160394395353274,1.5080513720152625e-17,0.96618328991215985,4.7866997868623553e-16,-0,0.96618328991215985,1.5080513720152625e-17
0.075000000000000025,0,24,0,4.7123889803846897,-1.1288204259998975e-17,0.98511193960306254,3.391009736487963e-16,-0,0.98511193960306265,1.1159469162775516e-16
0.075000000000000025,0,25,0,4.908738521234052,-3.2274119612438433e-17,0.96618328991215985,3.1423632606456698e-16,0,0.96618328991215996,1.1561820981504727e-16
0.075000000000000025,0,26,0,5.1050880620834143,-5.8614527943604199e-17,0.91012475823176431,2.9103844524435881e-16,0,0.91012475823176431,5.8614527943604199e-17
0.075000000000000025,0,27,0,5.3014376029327757,-8.6000444029504609e-17,0.81909064249636676,2.0384672360961357e-16,0,0.81909064249636709,3.4399075739033562e-16
0.075000000000000025,0,28,0,5.497787143782138,-1.0544044292812401e-16,0.69657933272115824,1.219308258583062e-16,0,0.69657933272115835,1.5311315635489095e-16
0.075000000000000025,0,29,0,5.6941366846315002,-5.7276204787937101e-17,0.54729886983566578,9.006463254907778e-17,0,0.54729886983566578,5.7276204787937101e-17
0.075000000000000025,0,30,0,5.8904862254808616,-1.1602486910117279e-16,0.37698601831113104,1.5155451334713802e-16,0,0.37698601831113165,6.2154791245994312e-16
0.075000000000000025,0,31,0,6.0868357663302239,-1.4555379239291627e-16,0.19218580551909434,2.2949492772004161e-16,0,0.19218580551909464,3.382320442954842e-16
0.075000000000000025,1,0,0.19634954084936207,0,0.19218580551909403,1.3777088746434882e-16,-1.3277632154646278e-16,0.19218580551909417,-0,1.955508038249565e-16
0.075000000000000025,1,1,0.19634954084936207,0.19634954084936207,0.18849300915556536,-0.18849300915556538,0.074987181371298145,0.18849300915556549,-0.18849300915556549,1.7772239894833365e-16
0.075000000000000025,1,2,0.19634954084936207,0.39269908169872414,0.17755653215828565,-0.3697423376773798,0.14709264741579298,0.17755653215828579,-0.36974233767738002,2.6184557666721351e-16
0.075000000000000025,1,3,0.19634954084936207,0.58904862254808621,0.15979665720501346,-0.53678267551614434,0.21354542551060596,0.1597966572050136,-0.53678267551614456,2.6184557666721351e-16
0.075000000000000025,1,4,0.19634954084936207,0.78539816339744828,0.13589588633035041,-0.6831947561660161,0.27179177266070093,0.13589588633035052,-0.68319475616601621,1.5700924586837752e-16
0.075000000000000025,1,5,0.19634954084936207,0.98174770424681035,0.10677271275530302,-0.803352045476461,0.3195933144100272,0.10677271275530312,-0.80335204547646133,3.4694469519536142e-16
0.075000000000000025,1,6,0.19634954084936207,1.1780972450961724,0.073546323707896544,-0.89263696620426314,0.35511306431657164,0.073546323707896585,-0.89263696620426336,2.2591401799415137e-16
0.075000000000000025,1,7,0.19634954084936207,1.3744467859455345,0.037493590685649079,-0.94761834891741326,0.37698601831113099,0.037493590685649093,-0.94761834891741348,2.2247786310271853e-16
0.075000000000000025,1,8,0.19634954084936207,1.5707963267948966,1.2625881720141788e-17,-0.96618328991215974,0.38437161103818834,1.176798657852572e-17,-0.96618328991215996,2.2204626220764727e-16
0.075000000000000025,1,9,0.19634954084936207,1.7671458676442586,-0.037493590685649038,-0.94761834891741326,0.37698601831113077,-0.037493590685649066,-0.94761834891741348,2.2377260456559048e-16
0.075000000000000025,1,10,0.19634954084936207,1.9634954084936207,-0.073546323707896474,-0.89263696620426325,0.35511306431657141,-0.073546323707896558,-0.89263696620426336,1.3877787807814457e-16
0.075000000000000025,1,11,0.19634954084936207,2.1598449493429825,-0.10677271275530298,-0.80335204547646122,0.31959331441002725,-0.10677271275530305,-0.80335204547646155,3.4021815010030383e-16
0.075000000000000025,1,12,0.19634954084936207,2.3561944901923448,-0.13589588633035041,-0.68319475616601633,0.27179177266070115,-0.13589588633035049,-0.68319475616601633,8.3266726846886741e-17
0.075000000000000025,1,13,0.19634954084936207,2.5525440310417071,-0.15979665720501349,-0.53678267551614456,0.21354542551060623,-0.1597966572050136,-0.53678267551614456,1.1102230246251565e-16
0.075000000000000025,1,14,0.19634954084936207,2.748893571891069,-0.17755653215828565,-0.36974233767738002,0.1470926474157932,-0.17755653215828579,-0.36974233767738013,1.7772239894833365e-16
0.075000000000000025,1,15,0.19634954084936207,2.9452431127404308,-0.18849300915556533,-0.18849300915556563,0.074987181371298214,-0.18849300915556549,-0.18849300915556583,2.5589376332604516e-16
0.075000000000000025,1,16,0.19634954084936207,3.1415926535897931,-0.19218580551909403,-1.2668183551431883e-16,-8.0362519087179936e-17,-0.19218580551909417,-1.183233273380586e-16,1.3902936417464107e-16
0.075000000000000025,1,17,0.19634954084936207,3.3379421944391554,-0.18849300915556533,0.18849300915556538,-0.074987181371298187,-0.18849300915556549,0.18849300915556558,2.5589376332604516e-16
0.075000000000000025,1,18,0.19634954084936207,3.5342917352885173,-0.17755653215828562,0.36974233767737985,-0.14709264741579284,-0.17755653215828582,0.36974233767737991,2.0206364052201326e-16
0.075000000000000025,1,19,0.19634954084936207,3.7306412761378791,-0.15979665720501343,0.53678267551614434,-0.21354542551060576,-0.15979665720501363,0.53678267551614434,1.9428902930940239e-16
0.075000000000000025,1,20,0.19634954084936207,3.9269908169872414,-0.13589588633035043,0.6831947561660161,-0.27179177266070076,-0.13589588633035052,0.68319475616601621,1.3877787807814457e-16
0.075000000000000025,1,21,0.19634954084936207,4.1233403578366037,-0.10677271275530303,0.803352045476461,-0.31959331441002714,-0.10677271275530309,0.80335204547646133,3.3766115072321297e-16
0.075000000000000025,1,22,0.19634954084936207,4.3196898986859651,-0.073546323707896558,0.89263696620426314,-0.35511306431657141,-0.073546323707896682,0.89263696620426314,1.2490009027033011e-16
0.075000000000000025,1,23,0.19634954084936207,4.5160394395353274,-0.037493590685649128,0.94761834891741326,-0.37698601831113099,-0.037493590685649163,0.94761834891741337,1.1631705747361534e-16
0.075000000000000025,1,24,0.19634954084936207,4.7123889803846897,-4.8188922487577404e-17,0.96618328991215974,-0.38437161103818868,-3.5303959735577156e-17,0.96618328991215996,2.2241813964115803e-16
0.075000000000000025,1,25,0.19634954084936207,4.908738521234052,0.037493590685649072,0.94761834891741337,-0.37698601831113115,0.037493590685649093,0.94761834891741348,1.1295700899707568e-16
0.075000000000000025,1,26,0.19634954084936207,5.1050880620834143,0.073546323707896516,0.89263696620426314,-0.35511306431657141,0.073546323707896613,0.89263696620426325,1.4752290795525882e-16
0.075000000000000025,1,27,0.19634954084936207,5.3014376029327757,0.10677271275530296,0.80335204547646122,-0.31959331441002692,0.10677271275530303,0.80335204547646155,3.4021815010030383e-16
0.075000000000000025,1,28,0.19634954084936207,5.497787143782138,0.13589588633035038,0.68319475616601633,-0.27179177266070104,0.13589588633035046,0.68319475616601644,1.3877787807814457e-16
0.075000000000000025,1,29,0.19634954084936207,5.6941366846315002,0.15979665720501349,0.53678267551614456,-0.21354542551060621,0.1597966572050136,0.53678267551614456,1.1102230246251565e-16
0.075000000000000025,1,30,0.19634954084936207,5.8904862254808616,0.17755653215828565,0.36974233767738002,-0.14709264741579314,0.17755653215828576,0.36974233767738057,5.6610488670036757e-16
0.075000000000000025,1,31,0.19634954084936207,6.0868357663302239,0.18849300915556533,0.18849300915556566,-0.074987181371298325,0.18849300915556547,0.18849300915556594,3.1031676915590914e-16
0.075000000000000025,2,0,0.39269908169872414,0,0.37698601831113088,1.1846144302195104e-16,-9.946977872644329e-17,0.37698601831113104,-0,2.0436855110808794e-16
0.075000000000000025,2,1,0.39269908169872414,0.19634954084936207,0.36974233767737985,-0.17755653215828571,0.14709264741579325,0.36974233767738002,-0.17755653215828579,1.8619006149354548e-16
0.075000000000000025,2,2,0.39269908169872414,0.39269908169872414,0.34828966636057895,-0.34828966636057901,0.28853260688190413,0.34828966636057912,-0.34828966636057912,2.0014830212433605e-16
0.075000000000000025,2,3,0.39269908169872414,0.58904862254808621,0.31345241848863614,-0.50563822400773029,0.41888442007649368,0.31345241848863636,-0.50563822400773051,3.1401849173675503e-16
0.075000000000000025,2,4,0.39269908169872414,0.78539816339744828,0.26656936996031666,-0.64355538827144754,0.5331387399206331,0.26656936996031677,-0.64355538827144765,1.5700924586837752e-16
